total/epochs,rollout/Q_mean,obs_rms_std,total/steps,reference_action_std,reference_actor_Q_std,train/param_noise_distance,obs_rms_mean,rollout/return,rollout/episodes,total/duration,reference_Q_std,train/loss_critic,total/episodes,reference_perturbed_action_std,reference_actor_Q_mean,rollout/return_history,total/steps_per_second,train/loss_actor,rollout/episode_steps,rollout/actions_mean,reference_Q_mean,reference_action_mean,param_noise_stddev,rollout/actions_std,reference_perturbed_action_mean
65,75.53112030029297,2.3333020210266113,130000,0.8844766616821289,94.31719207763672,0.2342318743467331,0.10312768816947937,467.62803157259367,130.0,543.4952218532562,92.93231201171875,44.127845764160156,130.0,0.8435757756233215,85.71199035644531,708.2214280327372,239.19253522913218,-123.20187377929688,1000.0,0.04127027094364166,83.50499725341797,-0.1870322823524475,0.028447279136688073,0.8138220906257629,-0.08186563104391098
66,76.3612289428711,2.337442398071289,132000,0.9383300542831421,93.98786163330078,0.18939439952373505,0.1041620597243309,473.68881483588655,132.0,551.8401036262512,92.8927993774414,35.767574310302734,132.0,0.8881807923316956,86.81035614013672,728.1345036919255,239.19972313103327,-123.28687286376953,1000.0,0.04229150712490082,85.07167053222656,-0.1493530422449112,0.029019069447335507,0.8137549757957458,-0.10531586408615112
67,77.21378326416016,2.3353118896484375,134000,0.864995002746582,93.91837310791016,0.22642159461975098,0.10335101932287216,473.51693470310965,134.0,560.2738230228424,93.23593139648438,43.59706115722656,134.0,0.8592615723609924,85.1491928100586,735.0907259452676,239.1687680088827,-124.96292114257812,1000.0,0.04230925068259239,83.76776123046875,-0.1873503178358078,0.02960235274322695,0.8150246739387512,-0.14895011484622955
68,78.7939682006836,2.345500946044922,136000,0.8666691184043884,93.96112823486328,0.2119705229997635,0.10460222512483597,490.34264199059675,136.0,568.6160185337067,92.98589324951172,17.962543487548828,136.0,0.8295829892158508,85.5513687133789,761.8634865986368,239.17722253183084,-123.0976791381836,1000.0,0.04276760295033455,83.88754272460938,0.014755566604435444,0.029019069447335507,0.8145313262939453,0.08388324826955795
69,80.33159637451172,2.3521270751953125,138000,0.8714492917060852,94.51873016357422,0.22042176127433777,0.10546377301216125,506.6603025685557,138.0,577.0949220657349,93.38658905029297,40.13408279418945,138.0,0.8347598910331726,84.80621337890625,780.5194852378154,239.1287719289287,-126.53529357910156,1000.0,0.04353391379117966,83.17228698730469,-0.002545734168961644,0.025752950698953586,0.8132382035255432,0.08495223522186279
70,81.84788513183594,2.362818717956543,140000,0.867953896522522,98.34813690185547,0.21547918021678925,0.10704635083675385,524.1033220674248,140.0,585.5059051513672,97.30591583251953,38.457340240478516,140.0,0.897164523601532,86.18376159667969,803.5854259719964,239.1094586207575,-127.24211883544922,1000.0,0.04572268947958946,84.52971649169922,0.035779744386672974,0.026798623766663403,0.8121534585952759,-0.06389232724905014
71,83.31878662109375,2.369486093521118,142000,0.8695284128189087,102.29022216796875,0.21548591554164886,0.10778430849313736,540.6586877104215,142.0,593.9136593341827,101.34416198730469,35.36679458618164,142.0,0.8727242350578308,88.99443054199219,819.8533639999291,239.0919921915781,-130.58326721191406,1000.0,0.045409101992845535,87.5699462890625,-0.21009989082813263,0.029019069447335507,0.8111010193824768,-0.07481014728546143
72,84.763671875,2.3794965744018555,144000,0.8795086145401001,99.03434753417969,0.18861083686351776,0.10899583250284195,557.7117879623905,144.0,602.4220757484436,98.52751159667969,37.79924774169922,144.0,0.8439982533454895,87.25385284423828,850.2619229332992,239.03506494362068,-131.0714874267578,1000.0,0.046231526881456375,86.05055236816406,-0.15741677582263947,0.029019069447335507,0.8104573488235474,-0.15147225558757782
73,85.08020782470703,2.379953145980835,146000,0.8739235997200012,99.86203002929688,0.18948937952518463,0.1078924760222435,558.9242184711985,146.0,610.7888433933258,98.92094421386719,6.998800277709961,146.0,0.8733358979225159,91.00662994384766,865.2256732680369,239.0351454176469,-129.5060577392578,1000.0,0.04430844262242317,89.07954406738281,-0.17847955226898193,0.02960235274322695,0.8116471767425537,-0.12991078197956085
74,86.15229034423828,2.384026050567627,148000,0.9253984093666077,98.12079620361328,0.21848194301128387,0.10780540853738785,567.7353599596729,148.0,619.2445485591888,97.51953125,40.60887145996094,148.0,0.9142435789108276,91.9913330078125,874.1505326044374,239.00089285300155,-130.97108459472656,1000.0,0.04434972256422043,90.49790954589844,-0.09076091647148132,0.027337276104373337,0.8110395669937134,-0.18185293674468994
75,86.11724090576172,2.3825907707214355,150000,0.9255356788635254,97.78954315185547,0.18970756232738495,0.1087433323264122,567.2308218343135,150.0,627.6375427246094,96.99429321289062,32.286434173583984,150.0,0.9478688836097717,91.80827331542969,869.7192295650867,238.99143978679427,-129.7771453857422,1000.0,0.04421098530292511,90.36919403076172,-0.09833873063325882,0.027337276104373337,0.8121113181114197,-0.011298676021397114
76,86.90415954589844,2.3876657485961914,152000,0.9118151068687439,98.42765045166016,0.2616080641746521,0.10981393605470657,575.2624859535001,152.0,636.1335873603821,97.43622589111328,16.626245498657227,152.0,0.9086862802505493,90.80894470214844,889.6949312020308,238.94352227292322,-132.59237670898438,1000.0,0.04551418498158455,89.54268646240234,-0.18107272684574127,0.02788675535407124,0.8122767806053162,-0.10536105185747147
77,88.15899658203125,2.3949623107910156,154000,0.8996901512145996,98.09429931640625,0.19837281107902527,0.11076152324676514,587.9849164959936,154.0,644.4570219516754,97.33306884765625,19.146484375,154.0,0.9124324917793274,89.15123748779297,918.8768426144914,238.96085348504076,-131.7697296142578,1000.0,0.046668294817209244,87.85527038574219,-0.14398840069770813,0.030197360033365813,0.8120989799499512,-0.1058478057384491
78,89.39163970947266,2.404276132583618,156000,0.8859601616859436,99.2409439086914,0.23346644639968872,0.1119886040687561,600.434938314635,156.0,652.9081335067749,98.51907348632812,26.98426055908203,156.0,0.9077505469322205,89.62535095214844,933.6063482587284,238.93101034309794,-129.7161102294922,1000.0,0.048445336520671844,88.11112976074219,-0.1658073365688324,0.02788675535407124,0.8121048808097839,-0.16252413392066956
79,90.61268615722656,2.41074538230896,158000,0.8778305053710938,98.68488311767578,0.23190200328826904,0.11291246861219406,612.6520746012856,158.0,661.405622959137,97.8974838256836,43.573612213134766,158.0,0.8864184617996216,88.58077239990234,965.5468843812306,238.885178044157,-129.6668701171875,1000.0,0.050408750772476196,87.34033203125,-0.16404438018798828,0.024260444499685715,0.8118945360183716,-0.12141896039247513
80,90.90364837646484,2.4115161895751953,160000,0.8905107378959656,95.78225708007812,0.19509513676166534,0.1142830029129982,614.8416620280805,160.0,669.8554263114929,95.58731842041016,39.10139083862305,160.0,0.8772016763687134,90.329833984375,968.1849548733607,238.85751121107972,-130.1272735595703,1000.0,0.052819691598415375,88.19923400878906,0.2013358324766159,0.025752950698953586,0.8123707175254822,0.27779725193977356
81,92.04116821289062,2.4165563583374023,162000,0.9103407859802246,95.35444641113281,0.1815451979637146,0.11521536111831665,622.6813554051333,162.0,678.3717422485352,94.3720932006836,20.892654418945312,162.0,0.8746894001960754,92.52460479736328,981.7369116160771,238.80711696957454,-133.22755432128906,1000.0,0.05434180796146393,90.5274429321289,0.12083803862333298,0.026798623766663403,0.8120769262313843,0.17074866592884064
82,93.17843627929688,2.421170949935913,164000,0.921988308429718,93.51319122314453,0.2114657461643219,0.1159934401512146,632.7240481808203,164.0,686.8077764511108,93.20989227294922,34.74802017211914,164.0,0.9142248630523682,96.39395904541016,1002.6022708180765,238.7858810327172,-133.61126708984375,1000.0,0.05570993945002556,94.38668823242188,-0.025919176638126373,0.02788675535407124,0.8117896318435669,0.03348710015416145
83,94.31478118896484,2.428924083709717,166000,0.9048601984977722,90.28263092041016,0.18419425189495087,0.11697864532470703,645.5959891843976,166.0,695.3121790885925,89.63835144042969,41.324859619140625,166.0,0.9029096364974976,94.62696838378906,1010.1413888576845,238.74168322147176,-137.33006286621094,1000.0,0.05699925497174263,93.46052551269531,-0.03668530657887459,0.02788675535407124,0.8116409778594971,-0.05662721022963524
84,95.40988159179688,2.4375722408294678,168000,0.9080668687820435,90.23592376708984,0.2544613480567932,0.11813030391931534,657.4359531104913,168.0,703.7483038902283,90.32587432861328,24.75845718383789,168.0,0.9150263071060181,93.00700378417969,1021.0067865978893,238.7217121111597,-133.98095703125,1000.0,0.058081433176994324,92.27117156982422,-0.06925572454929352,0.026798623766663403,0.8111843466758728,-0.0983562096953392
85,95.68345642089844,2.439119577407837,170000,0.9121828675270081,92.417724609375,0.21012087166309357,0.11927356570959091,660.0358323367759,170.0,712.263866186142,91.62652587890625,7.865478992462158,170.0,0.9164284467697144,94.37883758544922,1021.788739096375,238.67559210924853,-135.82293701171875,1000.0,0.05992046371102333,93.00807189941406,-0.05114082619547844,0.02788675535407124,0.8118005394935608,-0.04798874258995056
86,96.73986053466797,2.445167064666748,172000,0.9114097356796265,92.81910705566406,0.2064383327960968,0.12015407532453537,670.452485916568,172.0,720.6601524353027,92.8640365600586,34.619686126708984,172.0,0.9164484739303589,91.24542236328125,1039.0203166676322,238.67005747267442,-137.98243713378906,1000.0,0.06096955016255379,90.89324951171875,-0.0053362250328063965,0.025752950698953586,0.8115553259849548,-0.0789114460349083
87,97.11250305175781,2.4429943561553955,174000,0.899084746837616,93.06414794921875,0.23780439794063568,0.11985234916210175,668.7898889650625,174.0,729.2272946834564,92.54251861572266,47.14421844482422,174.0,0.9014347195625305,91.12980651855469,1060.9441268257403,238.60873182966918,-137.5030517578125,1000.0,0.06263768672943115,89.53070831298828,0.10192904621362686,0.026798623766663403,0.8121287822723389,0.07647622376680374
88,98.12126922607422,2.4490163326263428,176000,0.9043095111846924,91.43885803222656,0.20127759873867035,0.12074369192123413,679.0518632617666,176.0,737.7620210647583,91.51898193359375,34.66298294067383,176.0,0.8975829482078552,93.73989868164062,1081.5391688121845,238.55931177643436,-139.77113342285156,1000.0,0.0637831762433052,91.50059509277344,0.19769877195358276,0.0252455158307554,0.811572790145874,0.1523570865392685
89,98.47441864013672,2.4493792057037354,178000,0.916844367980957,89.40020751953125,0.1607317328453064,0.12044578790664673,677.8436426653789,178.0,746.224259853363,88.38658142089844,23.422998428344727,178.0,0.9157032370567322,93.99761962890625,1083.9665597273797,238.53419082753746,-141.21287536621094,1000.0,0.06506141275167465,92.18287658691406,0.09176936745643616,0.0252455158307554,0.8117789626121521,0.18439710140228271
90,99.4492416381836,2.456367254257202,180000,0.9051744937896729,88.97404479980469,0.17769357562065125,0.12114410102367401,687.8006975072602,180.0,754.7933905124664,88.3371810913086,19.32060432434082,180.0,0.9133239388465881,92.74795532226562,1123.4438434559813,238.47585612506376,-140.76776123046875,1000.0,0.06585592776536942,91.58624267578125,0.15358233451843262,0.0252455158307554,0.8112853765487671,0.20735301077365875
91,100.37419891357422,2.461805820465088,182000,0.8767645955085754,88.10900115966797,0.23394228518009186,0.12191750109195709,696.2957228770704,182.0,763.2327315807343,87.72331237792969,48.7777099609375,182.0,0.8887279629707336,92.7919921875,1153.6007563731584,238.45937480047417,-142.30059814453125,1000.0,0.06752538681030273,91.50859069824219,0.19802777469158173,0.0247480794341294,0.8109102249145508,0.2786594331264496
92,100.93683624267578,2.4672844409942627,184000,0.9280816316604614,89.06224060058594,0.22760707139968872,0.12280631065368652,702.154154207144,184.0,771.811532497406,88.21727752685547,7.657340049743652,184.0,0.8945953845977783,91.76022338867188,1165.6463453819065,238.40016928046927,-141.1698760986328,1000.0,0.06865479052066803,90.23915100097656,0.06331924349069595,0.0252455158307554,0.81074458360672,-0.028993427753448486
93,101.8680419921875,2.4755218029022217,186000,0.85786372423172,86.79136657714844,0.20920370519161224,0.12365802377462387,713.547177439445,186.0,780.2458567619324,86.54173278808594,38.1469841003418,186.0,0.849521815776825,87.90526580810547,1171.133019811758,238.38639883576093,-140.45057678222656,1000.0,0.06941607594490051,87.34526824951172,0.13504473865032196,0.0247480794341294,0.8102213144302368,0.23406408727169037
94,102.05072021484375,2.4781594276428223,188000,0.8236494660377502,91.53317260742188,0.2165093570947647,0.12467290461063385,716.5831352755964,188.0,788.7212147712708,90.32218170166016,46.7314338684082,188.0,0.8146548271179199,91.57903289794922,1191.7765898141934,238.360521409989,-141.9981231689453,1000.0,0.07139977812767029,89.50198364257812,0.37160754203796387,0.0247480794341294,0.8104326128959656,0.3352462351322174
95,102.95646667480469,2.484959840774536,190000,0.6031244993209839,91.6544418334961,0.1745700240135193,0.12541145086288452,726.6416393094238,190.0,797.3172171115875,90.67957305908203,28.271465301513672,190.0,0.6551812887191772,90.14593505859375,1199.4613842025346,238.2991310388432,-142.87408447265625,1000.0,0.07223115116357803,88.30996704101562,0.6317804455757141,0.0252455158307554,0.8100677132606506,0.5394197106361389
96,103.84342956542969,2.493687391281128,192000,0.6606694459915161,91.97378540039062,0.1788780838251114,0.12624044716358185,737.5545541162634,192.0,805.7438144683838,91.46569061279297,17.23821449279785,192.0,0.6990774869918823,89.65876770019531,1204.3349885544746,238.28913924294704,-142.1621856689453,1000.0,0.07286614179611206,88.27865600585938,0.5876646041870117,0.0247480794341294,0.8095242977142334,0.5730448365211487
97,104.71182250976562,2.500195264816284,194000,0.5984720587730408,92.47217559814453,0.21301093697547913,0.12676289677619934,748.0853567952415,194.0,814.2689514160156,91.78337097167969,26.977529525756836,194.0,0.6525365114212036,90.66007995605469,1232.2129757745115,238.2505186555788,-143.58697509765625,1000.0,0.07299881428480148,89.19062042236328,0.6569554209709167,0.0247480794341294,0.8090041279792786,0.5796435475349426
98,105.50877380371094,2.5071094036102295,196000,0.684694766998291,92.80558013916016,0.19065311551094055,0.1273842304944992,756.1962171908881,196.0,822.6723444461823,91.88687896728516,56.40131378173828,196.0,0.7614571452140808,89.24329376220703,1237.560897955837,238.2479505032419,-141.88587951660156,1000.0,0.0736788734793663,87.6786880493164,0.5846357345581055,0.0252455158307554,0.808586061000824,0.540715217590332
99,106.35525512695312,2.514814853668213,198000,0.7663046717643738,94.63731384277344,0.1736936718225479,0.12808029353618622,766.2872024496954,198.0,831.1838853359222,93.57955932617188,23.882396697998047,198.0,0.833357036113739,87.14838409423828,1244.1437020971246,238.21443544947755,-142.6812286376953,1000.0,0.07396123558282852,85.09962463378906,0.2350885272026062,0.025752950698953586,0.8085775971412659,0.16430364549160004
100,107.17487335205078,2.5194225311279297,200000,0.7774948477745056,96.12394714355469,0.13993771374225616,0.12886080145835876,776.7960711006006,200.0,839.5448777675629,95.33190155029297,53.546207427978516,200.0,0.8320295214653015,87.25752258300781,1251.4015168522772,238.2243109288223,-146.52774047851562,1000.0,0.07558981329202652,85.86183166503906,0.26040399074554443,0.026270585008002553,0.808417022228241,0.25595223903656006
101,107.97102355957031,2.524951219558716,202000,0.8851299285888672,96.63957977294922,0.246088445186615,0.1296289712190628,785.5696545768334,202.0,848.0589900016785,95.96512603759766,57.13471603393555,202.0,0.8994889259338379,86.38948822021484,1282.5865093458094,238.19097772856603,-146.5261688232422,1000.0,0.0766126736998558,84.55873107910156,0.07838061451911926,0.023313810312614223,0.8081668615341187,0.07243654131889343
102,108.73912048339844,2.527894973754883,204000,0.8226727843284607,98.32562255859375,0.2290983647108078,0.1299445480108261,791.8616984254265,204.0,856.4998281002045,97.09900665283203,44.76496505737305,204.0,0.8558858036994934,86.04849243164062,1283.8243266264192,238.1786817780113,-144.51910400390625,1000.0,0.07653146982192993,84.47856140136719,0.18868203461170197,0.02285443614607805,0.8077023029327393,0.12885455787181854
103,109.51152801513672,2.5350208282470703,206000,0.795647919178009,99.60584259033203,0.1578080654144287,0.13056400418281555,800.5666220615933,206.0,864.9283380508423,98.64156341552734,28.317258834838867,206.0,0.786729633808136,83.62904357910156,1316.9599109010408,238.1700204946816,-147.54261779785156,1000.0,0.07716041803359985,81.90774536132812,0.24267882108688354,0.02285443614607805,0.8073641061782837,0.4226742088794708
104,110.24967193603516,2.5411217212677,208000,0.8385135531425476,100.43360137939453,0.159885436296463,0.13114073872566223,806.6146262683931,208.0,873.4164144992828,98.94355773925781,18.466320037841797,208.0,0.8601422905921936,81.58029174804688,1317.2149694562268,238.14528390703927,-148.52651977539062,1000.0,0.0786048173904419,79.19400787353516,0.19412070512771606,0.021962663920618613,0.8070283532142639,0.15042157471179962
105,110.98123168945312,2.550499439239502,210000,0.7807367444038391,102.20231628417969,0.2057895064353943,0.13169263303279877,813.5235143488562,210.0,881.8509702682495,101.36800384521484,46.72171401977539,210.0,0.7105162143707275,81.95510864257812,1334.2094932655286,238.1354753582913,-146.66746520996094,1000.0,0.07858115434646606,80.36079406738281,0.2666319012641907,0.02378241789989777,0.806554913520813,0.3712787926197052
